text,label
"Cekcok soal Uang dan Perempuan, Pria di Muara Enim Dibacok Pria di Muara Enim, Sumatera Selatan, bernama Edi Kiswanto (36) dibacok oleh Hengki Cristiandi (39). Pembacokan itu dipicu soal ribut wanita dan uang. Akibat pembacokan itu, korban Edi mengalami luka robek di bagian kening. Peristiwa itu terjadi di sebuah kontrakan di Jalan Kamboja II, Desa Tegal Rejo, Kecamatan Lawang Kidul, Muara Enim, pada Senin (17/8/2026) sekitar pukul 15.15 WIB. ""Benar, telah terjadi dugaan tindak pidana penganiayaan. Korban mengalami luka pada bagian kening akibat senjata tajam,"" Kasat Reskrim Polres Muara Enim AKP M Adrian, Selasa (18/8/2026). Adrian menjelaskan, persoalan tersebut bermula dari hubungan antara Hengki dan seorang perempuan bernama Riyan Marsela. Hengki kerap memberikan uang kepada Riyan karena menyukainya. SCROLL TO CONTINUE WITH CONTENT Namun, pelaku menyadari bahwa dirinya merasa dipermainkan. Uang yang sebelumnya sering diberikannya kepada Riyan kemudian dianggap sebagai utang. Mengetahui itu, orang tua Riyan yakni Winarno mendatangi rumah Hengki untuk menyelesaikan persoalan tersebut. Tak lama kemudian, Edi yang merupakan pacar Riyan juga datang ke lokasi. Di kontrakan itulah terjadi cekcok antara Edi dan Hengki. Adu mulut tersebut kemudian memanas hingga pelaku mengambil badik yang disimpannya di dalam laci lemari. ""Pelaku kemudian mengeluarkan senjata tajam jenis badik dan mengayunkannya ke arah korban hingga mengenai bagian kening,"" ujarnya. Korban yang terkena sabetan berusaha merebut badik tersebut. Dalam perebutan itu, jari manis tangan kanannya juga mengalami luka lecet. Winarno yang berada di lokasi kemudian ikut membantu merebut senjata tajam tersebut. Setelah berhasil diamankan, badik diserahkan kepada Riyan. Setelah kejadian itu, Edi dibawa ke Rumah Sakit Bukit Asam Medika (BAM) untuk mendapatkan perawatan. ""Korban mendapatkan enam jahitan di bagian kening dan mengalami luka lecet pada jari manis tangan kanan,"" jelasnya. Polisi yang menerima laporan langsung mendatangi lokasi dan berhasil mengamankan Hengki untuk dilakukan pemeriksaan. Seain pelaku, petugas juga mengamankan barang bukti berupa sebilah badik bergagang kayu warna hitam yang dibalut lakban yang digunakan pelaku untuk menyerang korban. ""Hengki kini diproses hukum. Dia dijerat Pasal 466 Undang-Undang Nomor 1 Tahun 2023 tentang KUHP terkait tindak pidana penganiayaan,"" tegasnya.",PEMBACOKAN
"Ayah dan Anak Diperiksa di Kasus Penagih Utang Rp 500 Ribu Dibacok Kasus pembacokan Supandang (40), warga Desa Jrebeng, Kecamatan Wonomerto, Kabupaten Probolinggo, terus bergulir setelah korban meninggal dunia. Polisi kini masih memeriksa intensif dua orang yang diamankan dalam kasus tersebut, sementara keluarga korban sempat berencana menggelar demonstrasi karena mengira hanya satu pelaku yang ditangkap. Kepala Desa Jrebeng, Ruslan mengatakan, dua orang yang kini menjalani pemeriksaan tersebut merupakan Riyadi (60) dan anaknya, Kosnadi (35), warga Desa Tunggakcerme, Kecamatan Wonomerto. Kosnadi sebelumnya telah ditetapkan sebagai tersangka, sedangkan keterlibatan Riyadi masih didalami penyidik. SCROLL TO CONTINUE WITH CONTENT ""Benar kalau pelakunya dua orang ini sekarang masih diperiksa intensif pihak kepolisian,"" kata Ruslan. Informasi awal yang diterima keluarga korban sempat menyebut hanya satu orang yang diamankan polisi. Kondisi itu kemudian memicu rencana keluarga untuk melakukan aksi demonstrasi karena mengira satu orang lainnya belum ditangkap. ""Rencana keluarga mau demo, karena keluarga mengira hanya satu pelaku yang ditangkap dan satu pelaku tidak,"" ungkapnya. Namun, rencana tersebut akhirnya batal setelah anggota Polsek Wonomerto mendatangi rumah korban. Polisi memberikan penjelasan kepada keluarga mengenai proses pemeriksaan yang masih berlangsung. ""Beruntung gak jadi, karena Polsek sudah ke rumah korban, ngasih pengarahan dan penjelasan, masih proses pemeriksaan,"" ujar Ruslan. Kasus tersebut bermula ketika Supandang diduga hendak menagih sisa utang Rp 500 ribu kepada terduga pelaku pada Selasa (11/8/2026). Keduanya kemudian berpapasan di Jalan Desa Tunggakcerme hingga terjadi cekcok yang berujung pada pembacokan. Supandang mengalami luka serius di sejumlah bagian tubuh, termasuk leher dan punggung. Setelah menjalani perawatan medis, korban akhirnya meninggal dunia pada Sabtu (15/8/2026) dan dimakamkan sekitar pukul 22.00 WIB di RSUD dr Soebandi, Jember. ""Benar meninggal hari Sabtu, di rumah sakit Jember, sudah dimakamkan malam kira-kira jam 22.00 WIB,"" ujar Ruslan. Polisi kini masih melakukan pemeriksaan intensif untuk mengungkap secara utuh kronologi, motif pembacokan, serta peran masing-masing pihak yang diamankan.",PEMBACOKAN
"Pria Probolinggo Dibacok Saat Tagih Utang Rp 500 Ribu Meninggal Dunia Niat menagih sisa utang Rp 500 ribu berujung maut bagi Supandang (40), warga Desa Jrebeng, Kecamatan Wonomerto, Kabupaten Probolinggo. Supandang meninggal dunia setelah lima hari menjalani perawatan akibat luka bacok serius yang dideritanya dalam insiden di Jalan Desa Tunggakcerme. Supandang mengembuskan napas terakhir pada Sabtu (15/8/2026) setelah sempat mendapatkan perawatan medis di sejumlah fasilitas kesehatan. Jenazah korban kemudian dimakamkan pada malam hari sekitar pukul 22.00 WIB di RSUD dr Soebandi, Jember. Kepala Desa Jrebeng, Kecamatan Wonomerto, Ruslan, membenarkan kabar tersebut. SCROLL TO CONTINUE WITH CONTENT ""Benar meninggal hari Sabtu, di rumah sakit Jember, sudah dimakamkan malam kira-kira jam 22.00 WIB,"" ujar Ruslan saat dikonfirmasi detikJatim, Senin (18/8/2026). Sebelumnya, Supandang menjadi korban pembacokan di Jalan Desa Tunggakcerme pada Selasa (11/8/2026). Peristiwa itu diduga bermula saat korban hendak menagih sisa utang kepada terduga pelaku. Korban dan terduga pelaku kemudian berpapasan di jalan desa. Keduanya diduga terlibat cekcok hingga berujung pembacokan. Akibat kejadian tersebut, Supandang mengalami sejumlah luka serius, termasuk pada bagian leher dan punggung. Korban sempat dievakuasi ke IGD Rumah Sakit Ar Rozy, Kota Probolinggo, sebelum mendapatkan perawatan lebih lanjut di rumah sakit di Jember. Polisi kemudian mengamankan dua orang yang merupakan bapak dan anak, yakni Riyadi (60) dan Kosnadi (35), warga Desa Tunggakcerme, Kecamatan Wonomerto. Dalam perkembangan awal penyidikan, Kosnadi telah ditetapkan sebagai tersangka. Sementara itu, keterlibatan Riyadi masih didalami penyidik.",PEMBACOKAN
"Video Niat Tagih Utang 500 Ribu, Pria di Probolinggo Malah Dibacok! Scroll atau gunakan tombol
                                        [ ]
                                        [ ] serta klik panah di sisi kanan untuk menjelajahi feed video. Niat menagih sisa utang sebesar 500 ribu rupiah, seorang warga di Probolinggo, Jawa Timur, justru menjadi korban pembacokan di jalan desa. Korban yang mengalami luka cukup serius langsung dievakuasi ke IGD RS Ar Rozy Probolinggo. Saat ini, terduga pelaku sudah diamankan oleh Pihak Kepolisian Polres Probolinggo Kota untuk proses hukum lebih lanjut.",PEMBACOKAN
"Video Marbot Masjid di Purwakarta Tewas Dibacok saat Hendak Azan Scroll atau gunakan tombol
                                        [ ]
                                        [ ] serta klik panah di sisi kanan untuk menjelajahi feed video. Seorang marbot masjid di Desa Cibodas, Bungursari, Purwakarta, ditemukan tewas bersimbah darah di area masjid. Sejumlah luka akibat senjata tajam ditemukan di tubuh korban. Polisi mengamankan barang bukti senjata tajam. Pelaku sudah teridentifikasi dan saat ini tengah diburu oleh polisi.",PEMBACOKAN
"Asap Makin Pekat, Dinkes Palangka Raya Bagikan Masker-Siapkan Oksigen Kabut asap yang menyelimuti sejumlah kawasan di Kota Palangka Raya membuat Dinas Kesehatan (Dinkes) meningkatkan kewaspadaan. Puluhan kotak berisi ratusan masker dibagikan gratis kepada pengendara sebagai langkah perlindungan dari paparan asap. Sebanyak 50 kotak masker dibagikan Dinkes Kota Palangka Raya kepada masyarakat yang melintas di kawasan Bundaran Besar, Selasa (18/8/2026) pagi. Kondisi asap yang terlihat cukup pekat menjadi alasan pembagian masker dilakukan di kawasan tersebut. Kepala Dinkes Kota Palangka Raya Riduan mengatakan, pembagian masker merupakan bentuk respons pemerintah terhadap kondisi udara yang kurang baik akibat kabut asap. ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT ""Kami dari Pemerintah Kota melalui Dinas Kesehatan membagikan masker untuk yang melewati bundaran,"" ujar Riduan, Selasa (18/8/2026). Aksi tersebut tidak hanya dilakukan sekali. Dinkes berencana memindahkan lokasi pembagian masker ke sejumlah titik lain agar perlindungan dapat menjangkau lebih banyak masyarakat. ""Lokasinya akan kita pindah-pindah. Hari ini pagi kita melaksanakan di Bundaran Burung. Mungkin nanti sore di Bundaran Kecil akan kita bagikan,"" katanya. Dinkes memberikan perhatian khusus kepada kelompok yang dinilai lebih rentan terhadap dampak kabut asap. Mereka yakni anak-anak usia sekolah tingkat SD hingga SMA, ibu hamil, serta lanjut usia (lansia). ""Selain pembagian masker, tenaga kesehatan dan fasilitas pelayanan kesehatan juga diminta meningkatkan kesiapsiagaan untuk menghadapi kemungkinan meningkatnya keluhan kesehatan akibat paparan asap,"" katanya. Riduan menjelaskan, paparan asap dapat memicu Infeksi Saluran Pernapasan Akut (ISPA). Kondisi tersebut juga berpotensi memperburuk penyakit pernapasan yang sudah dimiliki seseorang, termasuk asma. ""Yang jelas asap biasanya ISPA. Yang kedua, mereka yang asma mungkin kambuh. Bagi penderita asma, segera mungkin berobat,"" ujarnya. Sebagai langkah antisipasi apabila ada warga yang mengalami sesak napas, Dinkes juga menyiapkan dukungan oksigen di fasilitas kesehatan. ""Sedikitnya lima tabung oksigen disiapkan dan dapat dimanfaatkan masyarakat secara gratis apabila membutuhkan bantuan pernapasan,"" ujarnya. Meski kabut asap mulai mengganggu aktivitas warga, hingga kini belum terdapat laporan kematian yang dikaitkan dengan dampak asap. Keluhan kesehatan yang ditemukan masih didominasi kasus ISPA ringan. Dinkes berharap hujan segera turun sehingga kabut asap dapat berkurang. Masyarakat juga diminta tidak mengabaikan kondisi udara dan tetap menggunakan masker, terutama ketika harus beraktivitas di luar ruangan. ""Warga tetap waspada dan gunakan masker saat beraktivitas di luar ruangan,"" pungkasnya. Sebelumnya, Sehari setelah perayaan HUT ke-81 Kemerdekaan Republik Indonesia, kabut asap kembali menyelimuti Kota Palangka Raya. Kondisi cukup pekat terlihat pada Selasa (18/8/2026) pagi, terutama di sejumlah ruas jalan kawasan Jalan Tingang hingga Kecamatan Jekan Raya. Pantauan sekitar pukul 06.40 WIB menunjukkan asap begitu tebal hingga membuat jarak pandang pengguna jalan terbatas. Kendaraan yang melintas pun harus lebih berhati-hati karena kondisi tersebut berpotensi meningkatkan risiko kecelakaan. Di tengah kepungan asap, aktivitas warga tetap berjalan. Jalanan mulai dipadati kendaraan, sementara anak-anak sekolah tetap berangkat menuju sekolah masing-masing meski harus menembus kabut asap. Kondisi ini menjadi perhatian tersendiri bagi para orang tua dan pengguna jalan. ""Kabut asap yang pekat tidak hanya mengganggu jarak pandang, tetapi juga dapat berdampak terhadap kesehatan, terutama bagi anak-anak yang harus beraktivitas di luar ruangan. Ini tadi habis antar anak sekolah,"" ujar warga Palangka Raya, Adhe Ardani. Hingga Selasa pagi, aktivitas belajar mengajar di sekolah masih berlangsung seperti biasa. Belum ada imbauan mengenai peliburan kegiatan belajar mengajar akibat kondisi kabut asap tersebut. Sejumlah pengendara terlihat tetap melintas dengan meningkatkan kewaspadaan. Kecepatan kendaraan dikurangi untuk mengantisipasi jarak pandang yang pendek. Kabut asap yang kembali menyelimuti Palangka Raya juga menghidupkan kembali kekhawatiran masyarakat terkait dampak karhutla. Kondisi udara yang memburuk dapat mengganggu aktivitas sehari-hari sekaligus meningkatkan risiko gangguan kesehatan apabila paparan berlangsung terus-menerus. ""Masyarakat diimbau meningkatkan kewaspadaan, terutama ketika beraktivitas di luar rumah. Penggunaan masker menjadi salah satu langkah perlindungan yang dapat dilakukan ketika kondisi asap semakin pekat,"" ujar Kadinkes Kota Palangka Raya, Riduan. Pemerintah daerah juga diharapkan terus memantau kualitas udara serta perkembangan kebakaran hutan dan lahan yang berpotensi menjadi sumber kabut asap di Palangka Raya dan sekitarnya.",KEBAKARAN
"Pemotor di Bogor Terluka Usai Tabrak Mobil Saat Hindari Jalan Bergelombang Kecelakaan lalu lintas sepeda motor dengan minibus terjadi di Jalan Raya Narogong, Kecamatan Cileungsi, Kabupaten Bogor, Jawa Barat (Jabar). Pengendara motor mengalami luka-luka akibat kecelakaan itu. ""Korban kecelakaan luka satu orang, pengendara sepeda motor berinisial D,"" kata Plt Kanit Gakkum Satlantas Polres Bogor Ipda Ares Rahman, Selasa (18/8/2026). Peristiwa itu terjadi pada Selasa (18/8), sekitar pukul 03.30 WIB. Ares mengatakan kecelakaan berawal ketika korban melaju dari arah Cileungsi menuju Bekasi. SCROLL TO CONTINUE WITH CONTENT ""Setibanya di TKP (tempat kejadian perkara), bergerak ke kanan jalan menghindari jalan bergelombang,"" ucapnya. Pada saat bersamaan, kendaraan sepeda motor korban menabrak bagian depan minibus. Saat itu, minibus sedang melaju dari arah Bekasi menuju Cileungsi. ""Kendaraan sepeda motor tersebut membentur bagian bemper depan sebelah kiri kendaraan minibus yang bergerak dari arah Bekasi menuju ke arah Cileungsi sehingga terjadi kecelakaan lalu lintas,"" tuturnya. Akibat kejadian itu, korban mengalami luka pada bagian kepala dan tangan. Korban kemudian dilarikan ke rumah sakit guna mendapatkan perawatan medis.",KECELAKAAN
"Video Detik-detik Mobil Drag Race Kotamobagu Tabrak Penonton, 8 Orang Tewas Scroll atau gunakan tombol
                                        [ ]
                                        [ ] serta klik panah di sisi kanan untuk menjelajahi feed video. Drag Race Kotamobagu Championship 2026 berubah jadi tragedi. Kecelakaan terjadi saat mobil dragster memasuki titik finis di Jalan AP Mokoginta, Kotamobagu Timur, Sulawesi Utara, Minggu 9 Agustus 2026. Total 17 orang menjadi korban. Delapan orang dilaporkan meninggal dunia, sementara sembilan lainnya mengalami luka-luka.",KECELAKAAN
"2 Pemuda Sukabumi Dibacok Pulang Nonton Konser Reggae Dua pemuda menjadi korban pembacokan setelah terlibat senggolan saat menonton konser musik reggae di Lapangan Cigaru, Kabupaten Sukabumi pada Senin (17/8/2026) malam tadi. Akibat insiden berdarah tersebut, satu korban mengalami luka sabetan di bagian pundak, sementara satu korban lainnya terkapar tak sadarkan diri hingga kritis di rumah sakit. SCROLL TO CONTINUE WITH CONTENT Peristiwa nahas itu bermula saat acara musik reggae berlangsung sekitar pukul 20.30 WIB. Korban selamat, Andira Yusef Hidayat (19), menceritakan saat itu sempat terjadi gesekan ketika asyik berjoget hingga menyulut emosi kelompok pelaku. Salah seorang rekannya berinisial R bahkan sempat diserang senjata tajam, namun beruntung berhasil meloloskan diri. Merasa tidak terima rekannya hampir ditebas, Andira bersama temannya, Angga Ardiansyah (22), lantas berupaya membuntuti dan mencari kelompok pelaku yang melaju ke arah Kiaradua. ""Awalnya teman saya si Rapli mau dibacok pas joget, tapi berhasil menghindar dan kabur. Akhirnya saya sama si Angga nyari mereka, ketemu di jalan arah Waluran, bonceng tiga naik motor,"" ujar Andira saat melapor ke Mapolres Sukabumi, Selasa (18/8/2026). Niat hati ingin mengklarifikasi persoalan tersebut secara baik-baik, Andira dan Angga justru langsung disambut serangan membabi buta. Sekitar pukul 23.00 WIB, salah seorang pelaku yang duduk di jok belakang tiba-tiba mencabut celurit dari balik pakaian. ""Waktu dipepet dan ditanya baik-baik ada masalah apa, yang satu orang tiba-tiba ngeluarin celurit dari dalam baju. Saya sempat kena sabetan di pundak kiri pas mau lari,"" ucap Andira. Nahas bagi Angga, ia dihujani sabetan celurit saat berusaha menangkis serangan membabi-buta dari pelaku. Akibat sabetan bertubi-tubi itu, pemuda asal Sagadog tersebut mengalami luka robek parah dan cukup dalam di bagian pinggang, bahu, serta punggung. ""Si Angga tangkis celurit pakai tangan sampai robek. Ada luka di pinggang lukanya dalam banget, terus di punggung sama bahu. Sekarang dia nggak sadar, lagi koma di RSUD Palabuhanratu,"" jelasnya. Melihat korban bersimbah darah dan ada kendaraan yang melintas di lokasi, kawanan pelaku langsung tancap gas melarikan diri dari kejaran warga. Dikonfirmasi terpisah, Kasat Reskrim Iptu Dudi Suharyana membenarkan adanya laporan terkait kasus penganiayaan berat menggunakan senjata tajam tersebut. Pihak kepolisian bergerak cepat dan telah mengantongi identitas para pelaku. ""Benar korban sudah membuat laporan, korban ada dua orang. Satu korban saat ini masih dalam penanganan medis di RSUD Palabuhanratu. Pelaku sudah teridentifikasi dan masih dalam pengejaran,"" tegas Dudi.",PEMBACOKAN
"Pemobil di Sidrap Diamuk Massa Usai Tabrak Pemotor-Peserta Gerak Jalan Pengemudi mobil berinisial K (57) menabrak pengendara motor dan peserta gerak jalan saat peringatan HUT ke-81 RI di Kabupaten Sidrap , Sulawesi Selatan (Sulsel). Sopir pun diamuk massa hingga kendaraannya dirusak. ""Lakalantas tersebut melibatkan satu buah mobil jenis Futura, kemudian satu jenis motor dan juga ada beberapa pejalan kaki,"" kata Kapolres Sidrap AKBP Indra Waspada kepada detikSulsel , Selasa (18/8/2026). Kecelakaan terjadi di Jalan Poros Pangkajene-Rappang, Kelurahan Kadidi, Kecamatan Panca Rijang, Senin (17/8) sekitar pukul 15.15 Wita. Peristiwa ini mengakibatkan warga di lokasi melampiaskan emosinya terhadap sopir. SCROLL TO CONTINUE WITH CONTENT ""Karena menabrak beberapa peserta gerak jalan dan juga ada luapan emosi dari masyarakat sekitar sehingga terjadi aksi main hakim sendiri,"" tuturnya. Indra menjelaskan, pengendara mobil awalnya menabrak motor yang sedang terparkir di lokasi. Mobil melaju dari arah selatan ke utara. ""Menabrak kendaraan sepeda motor yang lagi terparkir di pinggir jalan dari arah yang sama,"" ucap Indra. Mobil ternyata masih melaju hingga menabrak rombongan gerak jalan dalam rangka memperingati HUT ke-81 RI. Saat itu lah pengendara mobil kemudian diamuk massa. ""Pengemudi Futura ini melanjutkan perjalanan dan menabrak salah satu rombongan pejalan kaki yang sedang melaksanakan kegiatan 17 Agustus,"" papar Indra. Indra belum merinci jumlah korban kecelakaan lalu lintas itu. Dia mengatakan, pengendara motor dan peserta gerak jalan langsung dilarikan ke rumah sakit. ""Korban ada dari peserta gerak jalan dan juga ada pengendara sepeda motor. Tapi saat ini para korban sudah melaksanakan rawat jalan dan sudah kembali ke rumahnya masing-masing,"" terangnya. Sementara pengendara mobil juga masih dirawat usai diamuk massa. Indra menegaskan, kasus ini masih dalam penyelidikan setelah kendaraan yang terlibat kecelakaan diamankan. ""Untuk kendaraan sudah kami amankan, kami masih melakukan beberapa pemeriksaan saksi juga yang ada di TKP dan para korban yang terlibat laka,"" pungkas Indra.",KECELAKAAN
"Pria Begal Payudara di Tajurhalang Bogor Ditangkap Warga Usai Dikejar Korban Seorang pria berinisial MTC ditangkap warga usai melakukan pelecehan terhadap korban berinisial WWP di Tajurhalang, Kabupaten Bogor . Pelaku mengikuti korban menggunakan motor. Peristiwa itu terjadi pada Selasa (28/7) pukul 20.40 WIB di Tajurhalang, Kabupaten Bogor. Mulanya korban merasa diikuti pelaku yang mengendarai motor. ""Lalu orang tidak dikenal tersebut (pelaku) berkendara di sebelah kanan korban. Lalu mengarahkan tangan kirinya ke payudara kanan korban,"" ujar Kasi Humas Polres Metro Depok AKP Hendra Kurniawan dalam keterangannya, Jumat (31/7/2026). SCROLL TO CONTINUE WITH CONTENT Pelaku melakukan pelecehan terhadap korban. Setelah itu pelaku langsung mengendarai motornya dengan kencang dan korban berteriak meminta tolong. ""Lalu ketika sampai di depan Masjid Baiturrohim Jalan Raya Lampung Perumahan Pura Bojong Gede, pelaku jatuh dari motornya. Lalu korban menghampiri pelaku dan memarahi pelaku,"" jelasnya. Tak lama kemudian, saksi datang dan menanyakan kepada korban. Setelah itu korban menjelaskan terkait pelecehan yang dialami. ""Setelah itu korban menghubungi kakak korban menceritakan peristiwa pencabulan dan/atau kekerasan seksual yang korban alami,"" ungkapnya. Korban kemudian melaporkan peristiwa itu ke Polres Metro Depok. Saat ini pelaku telah ditahan di Polres Metro Depok. [Gambas:Video 20detik]",BEGAL
"Begal via Aplikasi Penyuka Sejenis, Pelaku Pancing Korban Pakai Kode Ini Polisi menangkap tiga begal yang menyasar korban melalui aplikasi kencan sesama jenis 'Hornet' di Kota Depok , Jawa Barat. Pelaku utama berinisial AR (30) mengaku menggunakan kode khusus untuk mengajak berhubungan intim saat mengelabui korban. Pelaku dihadirkan dalam jumpa pers di Polres Metro Depok , Senin (27/7/2026). AR mengaku awalnya memilih random calon korban. ""Asal aja. Pokoknya kalau dia perempuan, dia laki tapi perempuan, ya udah kita ajak jalan,"" kata AR kepada wartawan. SCROLL TO CONTINUE WITH CONTENT Dia mengaku menggunakan kode 'Fun' saat chat korban untuk berhubungan badan. ""Fun, kode buat berhubungan badan, fun bersenang-senang. Iya (korban mau diajak),"" jelasnya. Dia mengatakan kode tersebut digunakan untuk mengelabui korban. Jika korban menerima ajakan, pelaku akan mengelabui lagi dengan mengajak ke apartemen. ""Belum (kejadian berhubungan badan). Saya normal, cuma mancing aja. Pas ketemu, ya udah 'Yuk, ke apartemen aku'. Tapi bukan ke apartemen,"" jelasnya. Setelah itu pelaku mengajak korban ke kuburan. Di situ, pelaku dan kedua temannya berinisial KA (24) dan S (42) akan mengikutinya dan melancarkan aksi pembegalan. ""Terus, teman-teman saya yang lain yang ngikutin, kayak ngegepin orang pacaran gitu. ' Lagi ngapain lu di sini di kuburan berdua-dua, gay lu ?' Ya udah , habis itu ditanya-tanya. Kalau dia (korban) bantah, baru diikat tangannya pake lakban. Baru 5 kali (membegal),"" ungkapnya. Kasat Reskrim Polres Metro Depok AKBP Made Gede Oka Utama mengatakan tersangka KA dan S mendekati dari belakang untuk membegal dan menyeret korban. Setelah harta korban dirampas pelaku, korban ditinggal sendirian dalam kondisi diikat. ""Di sana, setelah mendekati TKP, pelaku yang lain ada di belakang dan membegal ataupun menyeret korban dengan cara menjatuhkan korban, merampas barang-barang korban. Kemudian menganiaya korban, mengikat korban dengan tali dan juga lakban, dan meninggalkan korban setelah menguras harta yang dimiliki oleh korban,"" ujar AKBP Made. ""Dapat kami sampaikan perilaku ataupun yang dilakukan oleh pelaku begitu sadisnya, meninggalkan korban seorang diri di TKP yang rata-rata TKP-nya di daerah makam,"" tambahnya. Korban lalu meminta bantuan kepada warga sekitar hingga akhirnya melapor ke Polsek Sukmajaya. Tim Opsnal kemudian melakukan pendalaman sehingga mendapatkan identitas dari pelaku. ""Sehingga kemarin, pada hari Minggu dini hari, kita berhasil menangkap ketiga pelaku. Dan pada saat pengembangan, pelaku melakukan perlawanan kepada tim kami sehingga kami melakukan tindakan tegas yang terukur terhadap para pelaku,"" ungkapnya. Polisi mencatat para pelaku sudah tiga kali melakukan aksinya, yakni di Cilodong pada Senin (20/7), selanjutnya di wilayah Kecamatan Tapos, pada Jumat (24/7), dan terakhir di Jatimulya, pada Sabtu (24/7). Atas perbuatannya, ketiga pelaku dikenai Pasal 479 KUHP tentang pencurian dengan kekerasan dengan ancaman maksimal 9 tahun penjara. Simak juga Video 'Yusril Khawatir Sayembara KDM Dorong Masyarakat Main Hakim Sendiri': [Gambas:Video 20detik]",BEGAL
"Korban Begal Kencan Sesama Jenis di Depok Diikat dan Ditinggal di Makam Polisi mengungkap modus begal yang mengincar pria penyuka sesama jenis melalui aplikasi Hornet di Depok, Jawa Barat. Dalam aksinya, para pelaku mengikat dan meninggalkan korban sendirian di makam setelah menguras hartanya. Tiga tersangka ditangkap, masing-masing berinisial AR (30), KA (24), dan S (42). Tersangka AR sendiri berperan membuat akun di aplikasi Hornet yang bertugas mengulik ekonomi korban. Setelah mendapatkan calon korban potensial, tersangka AR kemudian mengajak dan menjemput korban untuk diajak 'kencan'. Korban kemudian dibawa ke kuburan. SCROLL TO CONTINUE WITH CONTENT ""Selanjutnya, setelah pelaku yakin, pelaku AR mengajak bertemu korban dengan menjemput di sekitar kosan ataupun rumahnya. Kemudian pelaku AR ini dengan membonceng si korban membawa korban ke tempat sepi, rata-rata di tempat makam, daerah sekitar daerah makam,"" Kasat Reskrim Polres Metro Depok, AKBP Made Gede Oka Utama, kepada wartawan, Senin (27/7/2026). Setelah itu, tersangka KA dan S mendekati dari belakang untuk membegal dan menyeret korban. Setelah harta korban dirampas pelaku, korban ditinggal sendirian dalam kondisi diikat. ""Di sana, setelah mendekati TKP, pelaku yang lain ada di belakang dan membegal ataupun menyeret korban dengan cara menjatuhkan korban, merampas barang-barang korban. Kemudian menganiaya korban, mengikat korban dengan tali dan juga lakban, dan meninggalkan korban setelah menguras harta yang dimiliki oleh korban,"" jelasnya. ""Dapat kami sampaikan perilaku ataupun yang dilakukan oleh pelaku begitu sadisnya, meninggalkan korban seorang diri di TKP yang rata-rata TKP-nya di daerah makam,"" tambahnya. Korban lalu meminta bantuan kepada warga sekitar hingga akhirnya melapor ke Polsek Sukmajaya. Tim Opsnal kemudian melakukan pendalaman sehingga mendapatkan identitas pelaku. ""Sehingga kemarin, pada hari Minggu dini hari, kita berhasil menangkap ketiga pelaku. Dan pada saat pengembangan, pelaku melakukan perlawanan kepada tim kami sehingga kami melakukan tindakan tegas yang terukur terhadap para pelaku,"" ungkapnya. Polisi mencatat para pelaku sudah tiga kali melakukan aksinya, yakni di Cilodong pada Senin (20/7), selanjutnya di wilayah Kecamatan Tapos, pada Jumat (24/7), dan terakhir di Jatimulya, pada Sabtu (24/7). Atas perbuatannya, ketiga pelaku dikenai Pasal 479 KUHP tentang pencurian dengan kekerasan dengan ancaman maksimal 9 tahun penjara. Lihat juga Video 'Begal Bercelurit di Probolinggo Rampas Dua Motor Sekaligus': [Gambas:Video 20detik]",BEGAL
